Texto,Label
"Em vídeo publicado em 10 de dezembro, por meio de seus perfis no TikTok, no Instagram e no YouTube, o radialista Ricardo Peyroton afirmou que o ministro do Supremo Tribunal Federal (STF) e presidente do Tribunal Superior Eleitoral (TSE), Alexandre de Moraes, teve um pedido de habeas corpus negado pelo Supremo Tribunal Militar (STM).

No vídeo, Ricardo Peyroton reproduz uma entrevista do deputado federal General Girão (PL-RN) em que o parlamentar disse que “o STF, na figura de Moraes, entrou com um habeas corpus na Justiça Militar para se contrapor a uma denúncia recebida por um ex-procurador da Justiça Militar”. Segundo Girão, o STM havia negado o pedido de Moraes e iria apurar um crime de “lesa-pátria” por parte do presidente do TSE.",Fake
Lula sobrevoa neste sábado áreas afetadas pelas chuvas em Minas Gerais,True
Ministra Cármen Lúcia corta microfone do ministro Alexandre de Moraes,Fake
5 - Como faço para acompanhar um processo eleitoral?,True
"Pedro Frazão, do Chega, disse em pleno direto na televisão o seguinte: ""Só ponderaria o aborto de um filho meu se tivesse deformação incompatível com a vida ou se fosse negro, no entanto, teria imensos remorsos quanto ao primeiro caso!""",Fake
Lula cobra R$ 247 milhões para que nordestinos tenham água da Transposição do São Francisco,Fake
"Publicação que mostra foto do ministro do STF André Mendonça e de Bolsonaro juntos em um jogo do Santos não deixa claro a data. O encontro ocorreu em novembro de 2019, quando Mendonça era advogado-geral da União.",True
"É enganosa a postagem do vereador Carlos Bolsonaro em que ele usa um vídeo antigo, fora de contexto, para atribuir ao governador do Maranhão conduta de apoio à hidroxicloroquina como remédio eficaz no enfrentamento à covid-19.",True
"A coleta biométrica é feita durante as operações de alistamento eleitoral (primeiro título), revisão de dados ou transferência de domicílio.",True
"Post no Instagram diz que o governo Bolsonaro zerou impostos sobre o gás de cozinha, mas que o produto não teve uma ?redução significativa? porque os governadores não realizaram nenhuma redução no Imposto sobre Circulação de Mercadorias e Serviços (ICMS).",Fake
"O mundo já percebeu a ditadura do governo Lula. Por 23 votos a 3, o Brasil perdeu a vaga na eleição para a Comissão de Direitos Humanos da OEA",Fake
"O presidente Jair Bolsonaro já elogiou o ex-policial militar Adriano da Nóbrega, apontado como chefe de milícia",True
"25 mil entrevistados no Paraná Pesquisas, registrado no TSE. Bolsonaro vence hoje em todos os estados",Fake
"Aqui é o km 110 da Transamazônica. Aqui foi aterrado, ó. Isso aqui quando chovia, meu amigo, nem Dodge Ram subia isso aqui, ó. Na época do PT (…) Olha na época do Bolsonaro agora, ó",Fake
Flávio Bolsonaro adquiriu 37 imóveis em quatro anos de Assembleia Legislativa do Rio de Janeiro (Alerj),Fake
TSE não cumpre lei para impressão de voto sancionada por Lula,Fake
"A PF não concluiu que houve invasão às urnas ou fraude no sistema de votação. O ataque hacker ao TSE só atingiu o sistema interno do Tribunal, sem comprometer as eleições.",True
"Com afastamento de Lula, governo pode abrir exceção e nomear Janja para assumir presidência no lugar de Geraldo Alckmin devido sua capacidade de liderança",Fake
"O valor de R$ 1 trilhão se refere ao faturamento, não ao lucro, das 47 companhias sob o controle do governo. O lucro líquido das estatais foi de R$ 187,7 bilhões em 2021.",True
"Ministro do STF, Luís Roberto Barroso, sugeriu confisco de bens e investimentos para financiar políticas de governo.",Fake
"Nos primeiros nove meses de mandato, foram gastos no cartão corporativo:
- Lula gastou 300mil
- Dilma 350mil
- BOZO 8., 2 milhões
Agora eu pergunto: adiantou usar caneta BIC e comer no bandejão?
Isso se chama populismo, e do mais barato!",Fake
Foto mostra Alexandre de Moraes com boné da USAID,Fake
"""Em Portugal vive-se no meio da Máfia e da Corrupção. Já pensou que vota em partidos há 42 anos e eles ainda não fizeram leis contra corruptos? Sabe o que isso significa?""",Fake
No meu governo a gente colocou a CGU como ministro para fiscalizar,Fake
Homem que se sentou em cadeira do STF durante atos golpistas tinha tirado foto com Alexandre de Moraes,Fake
Pessoas impedidas de votar em Bolsonaro em Tucuruí no Pará,Fake
Divulgadas fotos do acidente que matou o presidente do Irã,Fake
Vídeo mostra fraude em carros-pipa no Nordeste durante o governo Lula,Fake
Comprovante de vacinação contra a covid-19 está sendo exigido para regularizar título de eleitor em São Pedro da Aldeia (RJ),Fake
Governo Bolsonaro colocará figuras da família imperial nas notas de real,Fake
"Este ano ainda o governo federal pretendeu retirar 90 milhões dessa obra [duplicação da BR 381]. Ia sair do orçamento. Foi exatamente a bancada mineira na Câmara e no Senado [que impediu]. Nós nos mobilizamos, paramos a votação da revisão do orçamento e fizemos manter esse valor",Fake
A primeira edição de Dendeleão em português é de 95. Sérgio Moro tinha 23 anos. A história mais linda de superação desse país,Fake
"Caso não apresente a justificativa no dia da votação, a eleitora ou o eleitor poderá justificar sua ausência em até 60 (sessenta) dias após cada turno da votação 2 - Quais as consequências para quem não votar, justificar ou pagar multa?",True
"Lula criou casa fake para simular entrega do Minha Casa, Minha Vida",Fake
"Vídeo de pessoas esperando para receber o alimento é real, mas ação é promovida por pessoa sem relação com a gestão federal. Responsável diz que organiza o gesto desde 2010.",True
Lula foi xingado durante encontro com movimentos sociais em outubro de 2021,Fake
Seção de eleitora de São Pedro da Aldeia sumiu e voto não foi contabilizado,Fake
Repórter mostrou o vídeo de manifestação de Nikolas para Trump,Fake
Bolsonaro disse que irá ‘entregar’ todo mundo caso seja preso,Fake
Reportagem diz que 6.000 urnas foram substituídas em Fortaleza,Fake
Protesto na Avenida Paulista a favor de Bolsonaro e contra o PT no dia 21 de outubro de 2018,Fake
Biden disse que não quer ser apresentado a Bolsonaro,Fake
Boulos e Marta Suplicy são expulsos de Parelheiros por comerciantes locais,Fake
"Quando chegam ao computador que faz a totalização, eles passam por uma verificação de confiabilidade, que assegura que o resultado está íntegro e provém de uma urna eletrônica preparada pela Justiça Eleitoral.",True
"Não assumiríamos o comportamento do Pimentel, que foi flexibilizar a legislação ambiental logo após isso, foi votado na Assembleia e flexibilizado por esse governo",True
O documento apresenta uma série de inconsistências. Há registros de que Boulos estava em outro lugar no momento apontado como o de sua internação.,True
"Lula, Dilma e Boulos ultrapassaram seus adversários às 18h45",Fake
Presidente do México foi transferida para navio militar após onda de violência no domingo (22),Fake
Passos Coelho foi o único deputado em 46 anos a abdicar da subvenção vitalícia,Fake
Polícia Federal achou recibo de aluguel de jatinho em nome de Nikolas Ferreira (PL-MG) e Michelle Bolsonaro em empresa que desviou R$ 32 milhões do INSS.,Fake
Nunca se falou de contagem manual em discussão sobre voto impresso,True
Eleitores de Lula estão promovendo ilegalidades para aterrorizar o Brasil,Fake
E você sabe que eu fui absolvido em todos os 26 processos,Fake
Aprovação de projeto que prevê benefícios a partidos teve discursos de apenas quatro deputados e uniu governo e oposição,True
Governo Lula vai taxar influenciadores digitais em 4% do faturamento bruto,Fake
Exército anuncia revolução brasileira após as eleições,Fake
Michelle Bolsonaro acaba de ser recebida nos Estados Unidos por nada mais nada menos que Donald J Trump,Fake
"Operação Mute apreendeu 8,5 mil celulares em presídios desde 2023",True
O STF decidiu que furto de celular não é mais crime no Brasil,Fake
Análise: 'Dark Horse' pode ter transformado Flávio Bolsonaro em 'cavalo paraguaio' na corrida presidencial,True
Girão critica condenação de casal por homeschooling e cobra votação de projeto,True
Arroz importado pelo governo Lula está contaminado com a maior lombriga já vista modificada geneticamente,Fake
Papa Leão XIV cita Nikolas Ferreira em discurso,Fake
Sobrinho do ministro do STF Flávio Dino era um dos traficantes mortos pelo Bope na Vila Cruzeiro em 2022.,Fake
"Nos EUA, outrora referência em liberdade, garota de 9 anos é detida pela polícia por estar dentro de um museu e não ter se vacinado.",Fake
"Após reunião com Lula, Motta diz que PEC do fim da escala 6x1 prevê jornada de 40 horas sem corte de salário e transição de 14 meses",True
Vídeo mostra petistas infiltrados em túnel no Congresso em 8 de janeiro,Fake
Criminalização de críticas ao governo de Israel preocupa especialistas,True
Ursal quer fraudar urnas na eleição brasileira,Fake
Lula bloqueia WhatsApp,Fake
"Consiste na utilização de um flash card previamente preparado para essa função, no processo de geração de mídias, em substituição ao flash card de votação da urna que apresentou problemas.",True
Alunos protestam sem roupa contra o candidato Bolsonaro,Fake
Lula debochou de pessoas endividadas,Fake
"Advogados do BANDIDO CONDENADO solicitaram hoje ao STF, autorização para que o casal possam passar a sua Lua de Mel, em Dubhay nos Emirados Árabes. O processo foi distribuído para Ministro Lewandowski que já acenou que concorda.",Fake
"A Polícia Civil tem há anos levantamentos de quais são estabelecimentos que alimentam a Cracolândia: tem hotel com prostituição, tem ferro velho, tem agente público envolvido (…). A Polícia Civil vinha fornecendo isso para a prefeitura. A prefeitura, por alguma razão que seria leviano — eu tenho a minha tese, mas eu não posso dizer… A prefeitura optou por não afastar os agentes públicos e por não fechar os hotéis e ferro velho.",Fake
Haddad anunciou fim do Real,Fake
Urnas eletrônicas de Kentucky não permitem a seleção do nome de Donald Trump para votar,Fake
TSE vai destruir 195 mil urnas para esconder provas de fraude,Fake
"Em mensagem ao Congresso, Lula defende fim da escala 6x1",True
Que vídeo mostra greves no Nordeste por corte de verba do Governo Lula.,Fake
Brasil e EUA anunciam acordo de combate ao tráfico de armas e drogas,True
"Lula deve visitar Recife, Salvador e Rio de Janeiro no Carnaval",True
"Postagens no Twitter, no Facebook e no grupo de Telegram do deputado federal Deltan Dallagnol (Podemos-PR), em 24 de abril, afirmam que alguns versículos da Bíblia serão banidos das redes sociais caso o Projeto de Lei 2630/2020, o “PL das Fake News”, seja aprovado. Em uma imagem, há menção a 11 versículos bíblicos que tratam de temas como submissão feminina, relações homossexuais e aplicação de castigos físicos às crianças. “Até a fé será censurada se nós não impedirmos a aprovação do PL da Censura que terá sua primeira votação AMANHÃ!”, escreveu.",Fake
"O clique original, feito em 2015, mostra o ator e ex-governador da Califórnia com uma blusa lisa com um pequeno logo da Nike pouco abaixo do ombro.",True
"Na Dinamarca, toda pessoa que recebe algum tipo de ajuda social está inabilitada para votar",Fake
Lula é capa da revista Time em maio de 2026,Fake
Bolsonaro descobriu uma conta de 600 bilhões no Banco Central,Fake
"""O PS chumbou o aumento extraordinário de pensões para este ano, depois de o ter prometido em campanha""",Fake
"Publicação do deputado federal eleito Cabo Gilberto Silva (PL-PB) afirma que a “imprensa internacional aponta censura e começo de ditadura no Brasil por parte do STF e TSE”. Outra postagem publicada pelo político na sequência diz que Alexandre de Moraes, ministro do Supremo Tribunal Federal (STF) e presidente do Tribunal Superior Eleitoral (TSE), teria afirmado que prenderia pessoas que reclamassem do sistema eleitoral.",Fake
Flávio Dino diz que vai usar balas de verdade em manifestantes contrários a Lula,Fake
Charlie Hebdo publicou charge com Lula e ofensa ao STF,Fake
"O governo brasileiro prefere importar leite da Argentina, Uruguai e Nova Zelândia para quebrar os nossos produtores",Fake
Hoje 26-08-25 URGENTE. Moraes foi condenado. Pronunciamento oficial sobre os crimes de Moraes contra os EUA,Fake
"Lula disse que se a gasolina está cara, as pessoas devem andar a pé",Fake
"""Imprensa e fact checkers ainda estarão estudando como desmentir áudio de Lula mandado dar cabo de Palocci""",Fake
[Pablo Marçal] só não cumpriu prisão porque fugiu para os Estados Unidos.,Fake
Lula diz que cobrará Conselho de Segurança da ONU sobre guerra no Irã,True
Mudança em discurso de Lula prova que presidente foi substituído por sósia,Fake
"Imagens são de 2016, na Arena Independência, em jogo contra o Colo-Colo e não em 2021, no Mineirão, como desinforma a legenda",True
